intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
2000,4.281889640717345e-07,6.80133306128001e-05,4.281889640717345e-07,1.0989886556896017e-05,50.0,50.0,48.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002003145.1 uncultured marine virus, ASM200314v1",b7389bd607efa11f6cb82d2130f7f272,6.80133306128001e-05,2000,10,50000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,0.6231159758542864,0.7337828374545753,0.6784494066544309,0.7337828374545753,True,100,1290,9099275
2000,4.281889640717345e-07,0.045454545454545456,4.281889640717345e-07,2.1979773113792033e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000847205.1 Enterobacteria phage phiP27, ViralProj14599",e1e87bd81c289afc4d948865acdd8877,0.045454545454545456,2000,11,48000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,2,1292,9099275
2000,4.281889640717345e-07,0.057142857142857176,4.281889640717345e-07,2.1979773113792033e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_013089475.1 uncultured human fecal virus, ASM1308947v1",3cdcb098fdf17160cb3fb4b01cfbde12,0.057142857142857176,2000,12,46000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,2,1294,9099275
2000,4.281889640717345e-07,0.0392156862745098,4.281889640717345e-07,4.3959546227584067e-07,2.0,2.0,1.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_013088795.1 uncultured human fecal virus, ASM1308879v1",962e9b92b7d3e5b168cd4f7dabf7ac19,0.0392156862745098,2000,13,44000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,4,1298,9099275
2000,4.281889640717345e-07,0.00010044698910150168,4.281889640717345e-07,4.3959546227584067e-07,2.0,2.0,1.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002003205.1 uncultured marine virus, ASM200320v1",e23346443fbf277c1d091fc007f248f6,0.00010044698910150168,2000,14,42000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,0.6231159758542864,0.7430708477311151,0.6830934117927008,0.7430708477311151,True,4,1302,9099275
1000,2.1409448203586725e-07,0.022727272727272728,2.1409448203586725e-07,1.0989886556896017e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_022604765.1 Escherichia phage Lambda imm21, ASM2260476v1",9491d4095721d13a54a01b4789b37d4b,0.022727272727272728,1000,15,41000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,1,1303,9099275
1000,2.1409448203586725e-07,0.01818181818181818,2.1409448203586725e-07,3.296965967068805e-07,3.0,3.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_012940485.1 Marine virus AFVG_250M23, ASM1294048v1",277756109ebc6df6d6c4281cca4ee38d,0.01818181818181818,1000,16,40000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,3,1306,9099275
1000,2.1409448203586725e-07,0.008403361344537815,2.1409448203586725e-07,5.494943278448009e-07,5.0,5.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000838125.1 Culex nigripalpus nucleopolyhedrovirus, ViralProj14128",b11131f6da590c0bbc26c61db3d52ba4,0.008403361344537815,1000,17,39000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,0.6093379695953729,0.8571303479677823,0.7332341587815776,0.8571303479677823,True,5,1311,9099275
1000,2.1409448203586725e-07,0.006493506493506494,2.1409448203586725e-07,1.0989886556896017e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_013375145.1 Escherichia phage DK-13, ASM1337514v1",758b6e01c2602119ddf6f11b8c23bd49,0.006493506493506494,1000,18,38000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,0.6093379695953729,0.8500310999306979,0.7296845347630354,0.8500310999306979,True,1,1312,9099275
1000,2.1409448203586725e-07,0.02631578947368421,2.1409448203586725e-07,3.296965967068805e-07,3.0,3.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_903232715.1 freshwater metagenome, UFOv-RE-16jun15-C417",3ee1361684a55d31af48d4b6e56bd7e2,0.02631578947368421,1000,19,37000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,3,1315,9099275
1000,2.1409448203586725e-07,0.02127659574468085,2.1409448203586725e-07,1.0989886556896017e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_014488715.1 Streptococcus phage phi-SsuYTJ2_rum, ASM1448871v1",8b707ec145a22b5a3e7889e7e00067ec,0.02127659574468085,1000,20,36000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,1,1316,9099275
1000,2.1409448203586725e-07,0.005076142131979695,2.1409448203586725e-07,1.0989886556896017e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_006452035.1 Akhmeta virus, ASM645203v1",cf0f6c70161aca7b570b74aaf4f96187,0.005076142131979695,1000,21,35000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,0.6093379695953729,0.8433055537121604,0.7263217616537667,0.8433055537121604,True,1,1317,9099275
1000,2.1409448203586725e-07,0.007692307692307693,2.1409448203586725e-07,1.0989886556896017e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_012923495.1 Banggai cardinalfish iridovirus, ASM1292349v1",7b4890b02bb3ea5f5022fc39a1377710,0.007692307692307693,1000,22,34000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,0.6093379695953729,0.85468932355846,0.7320136465769165,0.85468932355846,True,1,1318,9099275
1000,2.1409448203586725e-07,0.0004921259842519685,2.1409448203586725e-07,1.0989886556896017e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003233915.1 Pandoravirus neocaledonia, ASM323391v1",3263856ccdb7bdcd1bac83288f41edd0,0.0004921259842519685,1000,23,33000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,0.6093379695953729,0.7821549240662249,0.6957464468307989,0.7821549240662249,True,1,1319,9099275
1000,2.1409448203586725e-07,0.07692324966770896,2.1409448203586725e-07,2.088078445810243e-06,19.0,19.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002219585.1 Ailuropoda melanoleuca papillomavirus 1 strain=gpam001, ViralProj394300",d509accfe8e5623337e7ca86ba9329e6,0.07692324966770896,1000,24,32000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,19,1338,9099275
1000,2.1409448203586725e-07,0.027027027027027032,2.1409448203586725e-07,1.0989886556896017e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002606465.1 Moraxella phage Mcat4, ASM260646v1",762ef5140a0e88b21b6c809751d9dc40,0.027027027027027032,1000,25,31000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,1,1339,9099275
1000,2.1409448203586725e-07,0.02127659574468085,2.1409448203586725e-07,1.0989886556896017e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_013088905.1 uncultured human fecal virus, ASM1308890v1",176e6bfae498e59eee4b84ef09669ea1,0.02127659574468085,1000,26,30000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,1,1340,9099275
1000,2.1409448203586725e-07,0.011494252873563218,2.1409448203586725e-07,2.9672693703619245e-06,27.0,27.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_004028855.1 Cyanobacteria phage AS-1, ASM402885v1",2d260a043c5abf8dd840c810b87847bc,0.011494252873563218,1000,27,29000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,27,1367,9099275
1000,2.1409448203586725e-07,0.1670795741134749,2.1409448203586725e-07,6.59393193413761e-07,6.0,6.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_004788155.1 Zika virus, ASM478815v1",887a63dd13867765b5a441e24eab53bc,0.1670795741134749,1000,28,28000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,6,1373,9099275
1000,2.1409448203586725e-07,0.006993006993006993,2.1409448203586725e-07,7.692920589827211e-07,7.0,7.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003093875.1 Synechococcus phage S-B64, ASM309387v1",92d87149185ba136c298e50f9c1c851e,0.006993006993006993,1000,29,27000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,0.6093379695953729,0.8520655979083449,0.7307017837518589,0.8520655979083449,True,7,1380,9099275
1000,2.1409448203586725e-07,0.0008032128514056225,2.1409448203586725e-07,1.0989886556896017e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003814065.1 Edafosvirus sp., ASM381406v1",1c23df925a78cca5e4026eb97eb5e735,0.0008032128514056225,1000,30,26000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,0.6093379695953729,0.7946132954289694,0.7019756325121711,0.7946132954289694,True,1,1381,9099275
1000,2.1409448203586725e-07,0.027777777777777783,2.1409448203586725e-07,2.1979773113792033e-07,2.0,2.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902995725.1 freshwater metagenome, UFOv-RH-26jul17-C2870",73b7f57a266e0a5b7d14110566b36d2c,0.027777777777777783,1000,31,25000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,2,1383,9099275
1000,2.1409448203586725e-07,0.0072992700729927005,2.1409448203586725e-07,2.1979773113792033e-07,2.0,2.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000847945.1 Bovine herpesvirus type 1.1, ViralProj14585",896ebc8cf3c2e6b0b59474e23cb3f767,0.0072992700729927005,1000,32,24000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,0.6093379695953729,0.8532445640228574,0.7312912668091152,0.8532445640228574,True,2,1385,9099275
1000,2.1409448203586725e-07,0.0038910505836575876,2.1409448203586725e-07,6.59393193413761e-07,6.0,6.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000886195.1 Anguillid herpesvirus 1 strain=500138, ViralProj42931",259b83c09f0ce247541d0c8a850f9596,0.0038910505836575876,1000,33,23000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,0.6093379695953729,0.83610384730182,0.7227209084485964,0.83610384730182,True,6,1391,9099275
1000,2.1409448203586725e-07,0.019230769230769232,2.1409448203586725e-07,1.0989886556896017e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002957575.1 Streptomyces phage Omar, ASM295757v1",7aa920a373c33ea24a62c7120b741fe4,0.019230769230769232,1000,34,22000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,1,1392,9099275
1000,2.1409448203586725e-07,0.0029498525073746312,2.1409448203586725e-07,1.0989886556896017e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002827565.1 Paramecium bursaria Chlorella virus CVA-1, ASM282756v1",ea0512f6f1e18d0edf6a3d3b3495734e,0.0029498525073746312,1000,35,21000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,0.6093379695953729,0.8286681651001603,0.7190030673477665,0.8286681651001603,True,1,1393,9099275
1000,2.1409448203586725e-07,0.007692307692307693,2.1409448203586725e-07,1.0989886556896017e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003628075.1 Escherichia virus P1, ASM362807v1",58c2c14256e48af3de5448b839960fcd,0.007692307692307693,1000,36,20000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,0.6093379695953729,0.85468932355846,0.7320136465769165,0.85468932355846,True,1,1394,9099275
1000,2.1409448203586725e-07,0.0294117647058824,2.1409448203586725e-07,1.0989886556896017e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_012945855.1 Marine virus AFVG_250M711, ASM1294585v1",5ba8e46ee0ede37dddd3b2938d492519,0.0294117647058824,1000,37,19000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,1,1395,9099275
1000,2.1409448203586725e-07,0.015873015873015872,2.1409448203586725e-07,2.1979773113792033e-07,2.0,2.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_016653755.1 Vibrio phage pVco-14, ASM1665375v1",238b527af6b2b75ca605e64919ee28e1,0.015873015873015872,1000,38,18000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,2,1397,9099275
1000,2.1409448203586725e-07,0.004901960784313725,2.1409448203586725e-07,1.4286852523964822e-06,13.0,13.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902725675.1 uncultured phage, SP_PHAGE_CIR_52_25",a3625704810e435d71dc87568f2a8d7c,0.004901960784313725,1000,39,17000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,0.6093379695953729,0.842356247129977,0.725847108362675,0.842356247129977,True,13,1410,9099275
1000,2.1409448203586725e-07,0.006329113924050633,2.1409448203586725e-07,3.296965967068805e-07,3.0,3.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002149605.1 Bacillus phage Moonbeam, ViralProj266637.6",6c30db839dbab70567fd56e7061ba3ea,0.006329113924050633,1000,40,16000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,0.6093379695953729,0.8493282660251489,0.7293331178102609,0.8493282660251489,True,3,1413,9099275
1000,2.1409448203586725e-07,0.02127659574468085,2.1409448203586725e-07,2.1979773113792033e-07,2.0,2.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_012936895.1 Marine virus AFVG_250M101, ASM1293689v1",36eb7e631dcb4d624bcab826a06d6646,0.02127659574468085,1000,41,15000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,2,1415,9099275
1000,2.1409448203586725e-07,0.0007656967840735069,2.1409448203586725e-07,1.318786386827522e-06,12.0,12.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002966255.1 Hokovirus HKV1, ASM296625v1",8586a60f9b2abceac01ff879afdb6665,0.0007656967840735069,1000,42,14000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,0.6093379695953729,0.7933881397343449,0.7013630546648588,0.7933881397343449,True,12,1427,9099275
1000,2.1409448203586725e-07,0.02127659574468085,2.1409448203586725e-07,1.0989886556896017e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_005891445.1 Bacteriophage sp., ASM589144v1",df5e1dee69fae29901892337c218778e,0.02127659574468085,1000,43,13000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,1,1428,9099275
1000,2.1409448203586725e-07,0.03571428571431006,2.1409448203586725e-07,1.0989886556896017e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000874785.1 Iodobacter phage PhiPLPE, ViralProj30965",794b1a9e310f63395192ca58b751c44d,0.03571428571431006,1000,44,12000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,1,1429,9099275
1000,2.1409448203586725e-07,0.02,2.1409448203586725e-07,2.1979773113792033e-07,2.0,2.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902987575.1 freshwater metagenome, UFOv-RE-23may17-C3016",f408d95bec8031c0d25eadde86d225a3,0.02,1000,45,11000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,2,1431,9099275
1000,2.1409448203586725e-07,0.005747126436781609,2.1409448203586725e-07,5.055347816172167e-06,46.0,46.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_903232575.1 freshwater metagenome, UFOv-Jr-28jun17-C84",5dc7f0120033f8a2ec09f5d0ad5df4ae,0.005747126436781609,1000,46,10000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,0.6093379695953729,0.8466895853573394,0.7280137774763562,0.8466895853573394,True,46,1477,9099275
1000,2.1409448203586725e-07,0.0030959752321981426,2.1409448203586725e-07,1.0989886556896017e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003814225.1 Solumvirus sp., ASM381422v1",030ac00874f459aa884e5fa70e847545,0.0030959752321981426,1000,47,9000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,0.6093379695953729,0.8299615692314285,0.7196497694134008,0.8299615692314285,True,1,1478,9099275
1000,2.1409448203586725e-07,0.024390243902439025,2.1409448203586725e-07,1.0989886556896017e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_020474905.1 Salmonella phage vB_SalP_ABTNLsp11242, ASM2047490v1",ae64561907e7490b0b6a3c6e28817402,0.024390243902439025,1000,48,8000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,1,1479,9099275
1000,2.1409448203586725e-07,0.04166666666822086,2.1409448203586725e-07,1.0989886556896017e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_013089205.1 uncultured human fecal virus, ASM1308920v1",98ac93c5e5e68265f1fa3066c92178c2,0.04166666666822086,1000,49,7000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,1,1480,9099275
1000,2.1409448203586725e-07,0.1111247633815629,2.1409448203586725e-07,1.0989886556896017e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_004133925.1 Canine papillomavirus 21 strain=Lab_P1, ASM413392v1",27507c26c610fc7a7d7f6312429d0566,0.1111247633815629,1000,50,6000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,1,1481,9099275
1000,2.1409448203586725e-07,0.022222222222222223,2.1409448203586725e-07,2.1979773113792033e-07,2.0,2.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_020528845.1 Yersinia phage vB_YenS_P400, ASM2052884v1",3c64b78b5b677511a92590e9856b23a9,0.022222222222222223,1000,51,5000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,2,1483,9099275
2000,4.281889640717345e-07,3.5378192881907595e-05,2.1409448203586725e-07,1.0989886556896017e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002003185.1 uncultured marine virus, ASM200318v1",60084b9292a032224b971bc48c152244,7.075638576381519e-05,1000,52,4000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,0.6231159758542864,0.7347193406316205,0.6789176582429535,0.7347193406316205,True,1,1484,9099275
1000,2.1409448203586725e-07,0.001199040767386091,2.1409448203586725e-07,1.0989886556896017e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002966215.1 Indivirus ILV1, ASM296621v1",be081e8594aafb2d7d8c470514c3e89e,0.001199040767386091,1000,53,3000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,0.6093379695953729,0.8049498746290499,0.7071439221122113,0.8049498746290499,True,1,1485,9099275
1000,2.1409448203586725e-07,0.0125,2.1409448203586725e-07,7.692920589827211e-07,7.0,7.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002743555.1 Mycobacterium phage Finemlucis, ASM274355v1",f6fe97381c270a8dcb8832f4b7e51fc7,0.0125,1000,54,2000,output_dir/fastp/MG1_2.fq.gz,MG1,5e25f82a,4670835000,31,DNA,1000,4670835,True,,,,,True,7,1492,9099275
